,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>,0,0,<EngineException>
,6304,11,6304,"6877,73",3,"6877,73","7297,8",4,"7297,8","6751,6",6,"6751,6","6442,44",7,"6442,44","6690,56",4,"6690,56","6788,55",3,"6788,55","6401,85",6,"6401,85","6182,2",7,"6182,2","6791,35",5,"6791,35","6498,46",8,"6498,46","6284,08",8,"6284,08","6435,59",4,"6435,59","6604,82",4,"6604,82","6914,11",3,"6914,11","6501,41",7,"6501,41","6353,52",4,"6353,52","6280,06",5,"6280,06","5879,85",5,"5879,85","6077,75",2,"6077,75","6320,01",3,"6320,01","6653,44",4,"6653,44","6336,6",3,"6336,6","6141,66",5,"6141,66","6436,95",2,"6436,95","6111,75",5,"6111,75"
,"13479,85",16,6739925,"14277,88",5,"7138,94","14607,58",10,"7303,79","13867,45",10,6933725,"12918,12",15,"6459,06","13677,6",6,"6838,8","13752,17",7,6876085,"12799,75",9,6399875,"12552,92",9,"6276,46","13437,95",7,6718975,"12824,06",14,"6412,03","12350,91",13,6175455,"12576,47",5,6288235,"12228,57",12,6114285,"13222,44",6,"6611,22","13164,41",10,6582205,"12161,29",6,6080645,"11796,63",10,5898315,"11358,08",8,"5679,04","11507,8",4,"5753,9","11547,74",8,"5773,87","12604,67",6,6302335,"12149,75",3,6074875,"11567,71",10,5783855,"11940,07",2,5970035,"11400,47",10,5700235
,"20565,88",23,"6855,2933333333","21471,88",11,"7157,2933333333","22038,17",14,"7346,0566666667","20814,86",14,"6938,2866666667","19342,28",21,"6447,4266666667","19966,33",14,"6655,4433333333","20129,57",10,"6709,8566666667","18651,64",14,"6217,2133333333","18166,77",15,"6055,59","19478,67",10,"6492,89","18482,54",20,"6160,8466666667","18027,73",15,"6009,2433333333","18269,73",8,"6089,91","17887,12",17,"5962,3733333333","19096,26",8,"6365,42","19152,57",12,"6384,19","17185,38",11,"5728,46","16652,35",13,"5550,7833333333","16165,12",10,"5388,3733333333","16240,83",13,"5413,61","16486,65",11,"5495,55","17787,2",8,"5929,0666666667","17361,72",4,"5787,24","16371,56",13,"5457,1866666667","16813,5",4,"5604,5","16516,94",12,"5505,6466666667"
,"27702,98",31,6925745,"28649,96",17,"7162,49","29258,21",20,"7314,5525","27781,85",17,"6945,4625","26050,11",22,"6512,5275","26328,79",19,"6582,1975","26674,12",11,"6668,53","24326,79",17,"6081,6975","23675,23",17,"5918,8075","24781,54",12,6195385,"23654,76",22,"5913,69","23332,44",17,"5833,11","23633,76",10,"5908,44","23393,14",20,5848285,"24426,73",12,"6106,6825","24226,79",18,"6056,6975","21793,92",13,"5448,48","21434,05",16,"5358,5125","20577,01",12,"5144,2525","20903,27",17,"5225,8175","20867,14",17,5216785,"22735,02",10,5683755,"22123,84",6,"5530,96","20761,08",18,"5190,27","21175,49",8,"5293,8725","21211,47",15,"5302,8675"
,"34931,29",38,"6986,258","35982,04",21,"7196,408","36441,58",25,7288316,"34545,94",20,"6909,188","32071,79",28,6414358,"32464,72",22,"6492,944","32616,05",14,"6523,21","29657,63",20,5931526,28800,21,5760,"29890,53",15,"5978,106","28721,39",25,"5744,278","28122,75",18,"5624,55","28559,8",12,"5711,96","28269,24",26,"5653,848","29412,31",15,5882462,"29550,93",21,"5910,186","26586,94",14,"5317,388","25714,43",20,5142886,"24650,75",14,"4930,15","25217,36",19,5043472,"25498,43",20,"5099,686","27444,56",13,"5488,912","26587,37",10,"5317,474","25113,03",22,"5022,606","25368,56",11,5073712,"25967,51",17,5193502
,"41836,39",47,"6972,7316666667","43452,62",23,"7242,1033333333","43524,74",32,"7254,1233333333","41194,4",22,"6865,7333333333","38116,57",32,"6352,7616666667","38363,33",25,"6393,8883333333","38305,62",18,"6384,27","34230,83",26,"5705,1383333333","33885,05",24,"5647,5083333333","34658,72",17,"5776,4533333333","33372,83",28,"5562,1383333333","33074,01",20,5512335,"33347,76",14,"5557,96","32852,1",29,"5475,35","34514,55",17,"5752,425","34817,61",23,"5802,935","30879,34",17,"5146,5566666667","30037,94",21,"5006,3233333333","28674,47",18,"4779,0783333333","29099,07",21,"4849,845","29690,95",24,"4948,4916666667","32273,24",14,"5378,8733333333","30921,9",10,"5153,65","29522,73",25,"4920,455","29205,67",14,"4867,6116666667","30517,79",20,"5086,2983333333"
,"49027,22",53,"7003,8885714286","50785,61",27,"7255,0871428572","50928,32",33,"7275,4742857143","47375,59",27,"6767,9414285714","43897,87",37,"6271,1242857143","43972,46",29,"6281,78","43833,76",20,"6261,9657142857","38656,97",33,"5522,4242857143","38480,07",30,"5497,1528571429","39323,53",17,"5617,6471428572","37274,94",31,"5324,9914285714","37950,38",20,"5421,4828571429","38078,04",15,"5439,72","37297,09",30,"5328,1557142857","39303,51",22,"5614,7871428572","39693,75",27,"5670,5357142857","35137,59",18,"5019,6557142857","34266,86",24,"4895,2657142857","32670,76",19,"4667,2514285714","33103,94",25,"4729,1342857143","33593,34",28,"4799,0485714286","37014,68",16,"5287,8114285714","35340,63",13,"5048,6614285714","33728,92",29,"4818,4171428572","33239,17",17,"4748,4528571429","35065,76",22,"5009,3942857143"
,"56272,86",58,"7034,1075",57678,35,"7209,75","57953,29",37,"7244,16125","53531,05",32,"6691,38125","49649,5",40,"6206,1875","49435,17",32,"6179,39625","48858,73",22,"6107,34125","43451,98",34,"5431,4975","43011,74",33,"5376,4675",44179,18,5522375,"41645,84",35,"5205,73","42066,03",24,"5258,25375","42711,71",21,"5338,96375","42040,04",32,5255005,"44245,42",25,"5530,6775","44629,06",28,"5578,6325","39566,51",24,"4945,81375","38098,56",32,"4762,32","36538,57",22,"4567,32125","36806,63",28,"4600,82875","37642,46",31,"4705,3075","41417,05",17,"5177,13125","39675,77",18,"4959,47125","37894,38",29,"4736,7975","36990,05",21,"4623,75625","39471,6",23,"4933,95"
,"63525,25",63,"7058,3611111111","64864,74",39,"7207,1933333333","64650,25",42,"7183,3611111111","59737,59",33,"6637,51","55010,37",43,"6112,2633333333","54714,71",35,"6079,4122222222","54154,73",25,"6017,1922222222","48115,45",38,"5346,1611111111","47728,53",34,"5303,17","48559,25",22,"5395,4722222222","45698,79",36,"5077,6433333333","46352,36",30,"5150,2622222222","47153,56",25,"5239,2844444445","46324,86",34,"5147,2066666667","48939,6",28,"5437,7333333333","49641,75",29,"5515,75","43779,36",27,"4864,3733333333","42068,21",36,"4674,2455555556","40304,01",25,"4478,2233333333","40242,7",29,"4471,4111111111","41845,56",32,"4649,5066666667","45669,33",19,"5074,37","43843,22",22,"4871,4688888889","41636,52",34,"4626,28","40957,88",24,"4550,8755555556","43804,53",27,"4867,17"
,"70656,63",70,"7065,663","71881,2",45,"7188,12","71301,92",46,"7130,192","65677,91",34,"6567,791","60546,31",44,"6054,631","60292,57",35,6029257,"59337,77",29,"5933,777","52620,53",39,"5262,053","52026,56",40,"5202,656","52789,23",26,"5278,923","50227,49",36,5022749,"50019,41",33,5001941,"51859,18",28,"5185,918","50871,91",36,"5087,191","53494,6",29,"5349,46","54514,87",30,"5451,487","47620,79",30,"4762,079","46039,32",38,4603932,"43844,9",31,"4384,49","44007,54",30,"4400,754","45814,82",34,4581482,"49737,58",24,"4973,758","47978,6",26,"4797,86","45713,84",40,"4571,384","44962,67",25,"4496,267","48109,76",31,4810976
,"77927,11",75,"7084,2827272727","78754,53",51,"7159,5027272727","78078,51",49,"7098,0463636364","71540,16",36,"6503,6509090909","65934,62",48,"5994,0563636364","65407,75",37,"5946,1590909091","64392,16",34,"5853,8327272727","56952,31",43,"5177,4827272727","56022,21",44,"5092,9281818182","56816,65",31,"5165,15","54334,65",38,"4939,5136363636",53939,34,"4903,5454545455","56689,81",31,"5153,6190909091","55178,36",37,"5016,2145454546","58064,54",32,"5278,5945454546","58719,28",37,"5338,1163636364","51799,09",31,"4709,0081818182","49794,98",41,"4526,8163636364","47370,26",32,"4306,3872727273","47505,78",32,"4318,7072727273","49564,45",34,"4505,8590909091","53997,81",26,"4908,8918181818","52153,42",29,"4741,22","49600,95",42,"4509,1772727273","48489,26",28,"4408,1145454546","52301,14",35,"4754,6490909091"
,"85218,91",81,"7101,5758333333","85579,79",57,"7131,6491666667","84999,2",51,"7083,2666666667","77039,02",40,"6419,9183333333","70989,89",51,"5915,8241666667","70452,58",39,"5871,0483333333","69514,22",36,"5792,8516666667","61561,91",44,"5130,1591666667","60118,31",48,"5009,8591666667","60906,26",33,"5075,5216666667","58170,08",38,"4847,5066666667","57713,35",37,"4809,4458333333","61240,96",33,"5103,4133333333","59250,06",39,"4937,505","62413,98",34,5201165,"63377,07",42,"5281,4225","55503,57",36,"4625,2975","53757,96",44,"4479,83","50866,97",35,"4238,9141666667","51163,26",33,"4263,605","53648,77",39,"4470,7308333333",58341,31,"4861,75","56165,04",32,"4680,42","53429,84",48,"4452,4866666667","52118,16",31,"4343,18","56352,14",39,"4696,0116666667"
,"92401,37",88,"7107,7976923077","92249,09",63,"7096,0838461539","91722,13",56,"7055,5484615385","82507,11",44,"6346,7007692308","75945,55",54,"5841,9653846154","75247,23",42,"5788,2484615385","74561,82",38,"5735,5246153846","65712,05",47,"5054,7730769231","63548,91",53,"4888,3776923077","64944,52",34,"4995,7323076923","61955,59",43,"4765,8146153846","61660,15",39,"4743,0884615385","66029,09",36,"5079,1607692308","63781,58",40,"4906,2753846154","66816,37",36,"5139,7207692308","67734,06",46,"5210,3123076923","59457,1",38,"4573,6230769231","57326,56",45,"4409,7353846154","54378,67",38,"4182,9746153846","54870,67",33,"4220,8207692308","57445,69",40,"4418,8992307692","62780,62",34,"4829,2784615385","59835,64",34,"4602,7415384615","57449,58",51,"4419,1984615385","55590,64",35,"4276,2030769231","60664,5",41,"4666,5"
,"99897,34",91,"7135,5242857143","99035,96",66,"7073,9971428572","98596,1",57,"7042,5785714286","87747,17",49,"6267,655","81012,67",56,"5786,6192857143","80249,41",45,"5732,1007142857","79213,32",41,"5658,0942857143","69855,16",48,"4989,6542857143","67286,13",55,"4806,1521428571","69213,26",34,"4943,8042857143","66321,33",44,"4737,2378571429",65585,41,"4684,6428571429","70572,68",40,"5040,9057142857","67552,02",44,"4825,1442857143","71032,07",38,"5073,7192857143","72583,7",48,"5184,55","63206,2",41,"4514,7285714286","61004,41",49,"4357,4578571429","57592,53",41,"4113,7521428572","58259,32",38,"4161,38","61133,06",41,"4366,6471428572","67126,41",37,"4794,7435714286","64277,3",37,"4591,2357142857","61442,48",55,"4388,7485714286","59231,88",37,"4230,8485714286","64739,61",42,"4624,2578571429"
,"107198,75",95,"7146,5833333333","105911,87",69,"7060,7913333333","104991,31",61,"6999,4206666667","92610,21",54,"6174,014","85665,61",64,"5711,0406666667","85042,5",48,"5669,5","83928,69",44,"5595,246","73837,33",49,"4922,4886666667","71129,48",57,"4741,9653333333","73292,94",36,"4886,196","70011,18",46,"4667,412","69362,1",46,"4624,14","74924,32",44,"4994,9546666667","71650,16",46,"4776,6773333333","75574,45",41,"5038,2966666667","76926,48",52,"5128,432","66942,3",44,"4462,82","64925,58",51,"4328,372","60779,26",47,"4051,9506666667","61716,58",42,"4114,4386666667","64814,6",47,"4320,9733333333","71273,68",39,"4751,5786666667","68101,36",40,"4540,0906666667","65473,03",58,"4364,8686666667","62943,84",40,4196256,"68912,4",43,"4594,16"
,"114424,28",101,"7151,5175","112741,77",71,"7046,360625","111309,01",64,"6956,813125","97873,74",56,"6117,10875","90452,61",67,"5653,288125","89890,17",51,"5618,135625","88836,15",48,"5552,259375","77769,88",51,"4860,6175","74779,48",57,"4673,7175","77498,69",37,"4843,668125","73905,68",50,4619105,"73301,07",48,"4581,316875","79318,9",46,"4957,43125","75704,41",50,"4731,525625","79529,42",45,"4970,58875","81409,71",54,"5088,106875","70809,44",46,"4425,59","68880,67",52,"4305,041875","64395,56",47,"4024,7225","65103,93",43,"4068,995625","68479,2",50,"4279,95","75592,34",42,"4724,52125","72000,71",42,"4500,044375","69015,3",63,"4313,45625","66845,61",41,"4177,850625","72684,3",48,"4542,76875"
,"121815,77",105,"7165,6335294118","119259,13",74,"7015,2429411765","117539,96",67,"6914,1152941177","102895,85",58,"6052,6970588235","94997,11",69,"5588,0652941177","94995,77",52,"5587,9864705882","93452,09",50,"5497,1817647059","81874,67",52,"4816,1570588235","78021,07",61,"4589,4747058824","81637,74",38,"4802,22","77826,02",53,"4578,0011764706","76853,05",54,"4520,7676470588","83650,33",52,"4920,6076470588","79514,23",52,"4677,3076470588","83629,69",48,"4919,3935294118","85896,35",55,"5052,7264705882","74817,99",49,"4401,0582352941","72689,63",52,"4275,8605882353","67869,6",49,"3992,3294117647","68627,82",45,"4036,9305882353","72016,26",52,"4236,2505882353","79629,39",43,"4684,0817647059","76079,8",43,"4475,2823529412","72800,73",66,"4282,3958823529","70396,29",44,"4140,9582352941","76528,11",51,"4501,6535294118"
,"129344,71",107,"7185,8172222222","125751,24",79,"6986,18","123847,56",72,"6880,42","107997,95",62,"5999,8861111111","99848,17",71,"5547,1205555556","99461,07",57,"5525,615","97727,13",56,"5429,285","85645,03",58,"4758,0572222222","81392,93",62,"4521,8294444445","85684,79",42,"4760,2661111111","81513,55",58,"4528,5305555556","80684,3",58,"4482,4611111111","87893,4",53,"4882,9666666667","83486,93",57,"4638,1627777778","87772,45",52,"4876,2472222222","90228,37",56,"5012,6872222222","78735,68",50,"4374,2044444445","76666,18",52,"4259,2322222222","71288,31",51,"3960,4616666667","71927,31",47,"3995,9616666667","75925,07",54,"4218,0594444445","83625,42",46,"4645,8566666667","79855,99",45,"4436,4438888889","76490,97",67,"4249,4983333333","74155,59",46,"4119,755","80602,38",51,"4477,91"
,"136565,41",113,"7187,6531578947","132284,56",80,"6962,3452631579","129991,76",75,"6841,6715789474","113110,33",62,"5953,1752631579","104440,61",75,"5496,8742105263","104081,02",57,"5477,9484210526","102459,77",57,"5392,6194736842","89668,98",62,"4719,42",84719,66,"4458,8947368421","89601,58",45,"4715,872631579","85191,95",60,"4483,7868421053","84481,87",59,"4446,4142105263","92321,94",53,"4859,0494736842","87587,81",58,"4609,8847368421","91894,97",54,"4836,5773684211","94788,67",61,"4988,8773684211","82675,94",52,"4351,3652631579","80050,99",54,"4213,21","74752,44",53,"3934,3389473684","75413,06",49,"3969,1084210526","79642,76",55,"4191,7242105263","88096,49",48,"4636,6573684211","83806,9",47,"4410,8894736842","80198,35",68,"4220,9657894737","77749,3",47,"4092,0684210526","84717,82",51,"4458,832631579"
,"143786,3",118,"7189,315","138538,39",84,"6926,9195","136400,38",76,"6820,019","118381,88",63,"5919,094","109015,59",77,"5450,7795","108366,65",58,"5418,3325","107221,21",58,"5361,0605","93455,61",63,"4672,7805","88342,35",68,"4417,1175","93596,91",47,"4679,8455","88779,55",62,"4438,9775","87520,28",64,"4376,014","96351,21",56,"4817,5605","91324,26",61,"4566,213","96175,28",55,"4808,764","99088,63",63,"4954,4315","86355,96",56,"4317,798","83755,45",56,"4187,7725","78436,14",57,"3921,807","78616,06",49,3930803,"82918,39",61,"4145,9195","92148,29",52,"4607,4145","87381,18",50,4369059,"83728,45",74,"4186,4225","81566,08",49,"4078,304","88682,07",54,"4434,1035"
,"150933,53",126,"7187,310952381","144921,8",86,"6901,0380952381","142634,06",79,"6792,0980952381","123131,83",66,"5863,4204761905","113333,35",82,"5396,8261904762","112602,73",64,"5362,0347619048","111566,92",65,"5312,7104761905","97409,64",65,"4638,5542857143","91666,18",69,"4365,0561904762","97274,27",52,"4632,1080952381","92808,09",64,"4419,4328571429","90811,63",65,"4324,3633333333","100826,06",57,"4801,240952381","95386,79",63,"4542,2280952381","100303,01",56,"4776,3338095238","103201,65",64,"4914,3642857143","89791,82",60,"4275,800952381","87279,71",60,"4156,1766666667","81690,71",62,"3890,0338095238","81989,12",52,"3904,2438095238","86780,66",62,"4132,4123809524","96311,65",53,"4586,2690476191","91108,37",53,"4338,4938095238","87350,6",80,"4159,5523809524","85032,57",51,"4049,17","92669,86",56,"4412,8504761905"
,"158258,82",130,"7193,5827272727","151252,54",88,"6875,1154545455","148849,46",80,"6765,8845454546","128308,56",67,"5832,2072727273","117939,54",83,"5360,8881818182","116933,24",68,"5315,1472727273","116026,59",66,"5273,9359090909","101121,59",68,"4596,4359090909","95009,65",70,"4318,6204545455","101197,13",54,"4599,8695454546","96237,73",66,"4374,4422727273","94076,13",66,"4276,1877272727",104897,60,"4768,0454545455","99562,36",66,"4525,5618181818","104735,16",59,"4760,6890909091","107313,29",68,"4877,8768181818","93422,49",63,"4246,4768181818","90791,99",64,"4126,9086363636","85261,49",64,"3875,5222727273","85193,45",57,"3872,4295454546","90238,1",64,"4101,7318181818","100576,52",56,"4571,66","94795,62",56,"4308,8918181818","91110,31",83,"4141,3777272727","88829,82",54,"4037,7190909091","96524,12",56,"4387,46"
,"165484,41",135,"7194,9743478261","157262,05",92,"6837,4804347826","155225,75",80,"6748,9456521739","133270,28",69,"5794,36","122294,88",86,"5317,1686956522","121210,92",72,"5270,04","120349,81",71,"5232,6004347826","104833,42",70,"4557,9747826087","97837,09",74,"4253,7865217391","105282,48",57,"4577,4991304348","99699,94",69,"4334,78","97476,21",67,"4238,0960869565","109019,53",62,"4739,9795652174","103081,31",73,"4481,7960869565","108933,96",61,"4736,2591304348","111468,62",70,"4846,4617391304","96905,11",66,"4213,2656521739","94353,84",66,"4102,3408695652","88736,64",66,"3858,1147826087","88508,19",58,"3848,1821739131","93811,83",66,"4078,7752173913","104509,12",58,"4543,8747826087","98309,9",58,"4274,3434782609","94793,46",86,"4121,4547826087","92149,59",57,"4006,5039130435","100380,27",61,"4364,3595652174"
