,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"6865.84","4","6865.84","6660.64","5","6660.64","6699.19","6","6699.19","6587.82","7","6587.82","6957.21","5","6957.21","6995.74","3","6995.74","6711.51","5","6711.51","6397.84","8","6397.84","6498.31","5","6498.31","6946.43","1","6946.43","6875.16","4","6875.16","6434.61","8","6434.61","6799.57","1","6799.57","6762.91","6","6762.91","6664.98","5","6664.98","6586.11","2","6586.11","6900.22","4","6900.22","6541.59","5","6541.59","6193.48","7","6193.48","6601.08","2","6601.08","6673.27","4","6673.27","6177.85","7","6177.85","5984.38","7","5984.38","6448.64","6","6448.64","5902.74","5","5902.74","6326.21","6","6326.21"
,"13808.9","9","6904.45","13652.99","11","6826.495","13719.17","9","6859.585","13585.29","13","6792.645","14118.39","8","7059.195","13660.47","10","6830.235","13358.51","8","6679.255","13102.14","11","6551.07","13105.4","8","6552.7","13430.72","2","6715.36","13127.47","11","6563.735","12339.08","14","6169.54","12936.83","5","6468.415","13250.26","9","6625.13","12885.79","9","6442.895","12802.31","4","6401.155","12882.26","9","6441.13","11948.61","9","5974.305","12220.54","8","6110.27","12230.9","10","6115.45","12406.15","10","6203.075","12118.74","9","6059.37","11634.65","8","5817.325","11959.69","10","5979.845","10966.02","10","5483.01","11970.19","9","5985.095"
,"21051.04","11","7017.013333333335","20613.51","18","6871.169999999999","20532.57","16","6844.19","20400.46","19","6800.153333333335","21314.71","10","7104.903333333333","20571.11","12","6857.036666666668","19575.34","13","6525.113333333333","19148.06","15","6382.6866666666665","19265.19","11","6421.73","19252.85","6","6417.616666666668","19025.16","22","6341.72","17544.62","20","5848.206666666668","18489.64","10","6163.213333333334","19286.3","12","6428.766666666667","18240.03","14","6080.009999999998","18466.6","5","6155.533333333334","18428.32","10","6142.773333333333","16709.68","15","5569.893333333333","17389.75","14","5796.583333333334","17216.5","12","5738.833333333331","17340.85","14","5780.283333333331","17209.07","11","5736.356666666667","16625.88","11","5541.959999999999","16899.61","10","5633.203333333334","15863.47","13","5287.823333333331","16678.65","11","5559.550000000001"
,"27909.18","17","6977.295","27616.5","24","6904.125","27371.5","21","6842.875","26894.21","28","6723.5525","28030.14","15","7007.535","26560.99","19","6640.2475","25650.86","15","6412.715","24803.68","17","6200.92","24769.98","18","6192.495","24588.43","10","6147.1075","24915.77","27","6228.9425","22649.42","21","5662.355","23723.79","15","5930.9475","24923.67","17","6230.9175","23706.35","18","5926.5875","23486.99","10","5871.7475","23612.06","12","5903.015","21302.53","18","5325.6325","22409.14","18","5602.285","22267.57","14","5566.8925","22250.62","16","5562.655","21949.45","12","5487.3625","21175.98","16","5293.995","21305.51","11","5326.3775","20261.22","16","5065.305","21388.67","12","5347.1675"
,"34887.01","23","6977.402000000002","34291.69","33","6858.338","34424.07","22","6884.814","33327.2","35","6665.439999999999","34543.06","19","6908.612000000001","32899.75","20","6579.95","31566.91","20","6313.382","29788.07","21","5957.613999999999","30233.85","21","6046.77","30047.59","12","6009.518000000002","30487.84","31","6097.567999999999","26977.03","25","5395.406000000002","28901.46","15","5780.292","30550.96","18","6110.191999999999","28692.85","23","5738.5700000000015","28492.9","11","5698.579999999998","28056.63","13","5611.326000000001","25593.99","20","5118.797999999999","27122.62","20","5424.524","26836.74","20","5367.348000000001","26876.03","19","5375.206000000001","26331.25","13","5266.250000000003","25452.63","21","5090.525999999999","25517.86","16","5103.572000000003","24324.42","17","4864.883999999999","25497.88","15","5099.576000000001"
,"41996.27","27","6999.378333333334","41448.77","36","6908.128333333332","41116.43","26","6852.738333333335","40117.73","35","6686.288333333334","40444.94","26","6740.823333333334","38731.71","23","6455.285","37144.7","22","6190.783333333334","34691.39","22","5781.8983333333335","35449.82","23","5908.303333333332","35189.81","16","5864.968333333335","35978.19","32","5996.365","31295.95","27","5215.991666666666","33392.77","18","5565.461666666666","35452.61","23","5908.768333333333","33686.76","23","5614.460000000001","32888.79","13","5481.465","32128.14","19","5354.689999999999","29874.11","21","4979.018333333333","31551.02","24","5258.503333333334","31380.98","23","5230.163333333334","31370.52","23","5228.420000000001","30302.67","19","5050.444999999999","29885.23","23","4980.871666666667","29651.39","21","4941.8983333333335","28135.33","22","4689.221666666667","29970.59","17","4995.098333333333"
,"49173.5","29","7024.785714285715","48674.5","38","6953.5","47382.82","33","6768.9742857142855","46361.68","40","6623.097142857142","46378.94","29","6625.562857142857","43752.05","29","6250.2928571428565","42390.91","23","6055.844285714286","39213.45","25","5601.921428571429","40239.06","25","5748.437142857143","40220.2","21","5745.742857142857","40812.86","37","5830.408571428572","35375.39","31","5053.627142857143","37582.04","24","5368.862857142857","40500.73","24","5785.818571428574","38892.21","24","5556.030000000002","37371.65","15","5338.807142857141","36307.59","22","5186.798571428572","34056.53","22","4865.218571428572","35705","27","5100.714285714286","35876.28","25","5125.182857142856","35716.99","25","5102.427142857143","34149.54","25","4878.505714285712","33993.13","26","4856.161428571429","33486.91","25","4783.844285714286","31730.27","25","4532.895714285713","34793.41","19","4970.487142857142"
,"56138.27","35","7017.28375","55667.35","43","6958.41875","54020.44","36","6752.555","52389.74","44","6548.7175","52220.57","32","6527.57125","48898.34","32","6112.2925","47548.52","27","5943.565","43704.33","29","5463.04125","44938.89","27","5617.36125","45422.54","24","5677.8175","45915.31","37","5739.41375","39396.5","32","4924.5625","42223.39","26","5277.92375","45023.3","31","5627.9125","43299.73","26","5412.46625","41738.59","17","5217.32375","40391.41","23","5048.92625","37963.59","28","4745.44875","39765.18","28","4970.6475","40154.71","28","5019.33875","39931.23","28","4991.40375","38474.28","30","4809.285","38088.4","29","4761.05","37181.62","28","4647.7025","35435.42","28","4429.4275","38987.44","23","4873.43"
,"63363.96","37","7040.440000000001","62823.18","47","6980.35333333333","60294.65","41","6699.405555555554","58126.87","50","6458.541111111113","58095.28","35","6455.031111111112","53806.84","34","5978.5377777777785","52485.01","30","5831.667777777779","48346.04","31","5371.782222222224","49663.91","29","5518.212222222222","50413.91","27","5601.545555555555","50730","42","5636.666666666668","43447.64","37","4827.515555555555","46440.75","29","5160.083333333334","49794.34","36","5532.704444444446","47637.93","31","5293.103333333333","45625.49","21","5069.498888888888","44330.53","29","4925.614444444445","41733.35","31","4637.038888888888","43723.78","31","4858.197777777778","44639.93","32","4959.992222222221","43908.52","32","4878.724444444444","42398.76","33","4710.973333333333","42526.67","30","4725.185555555553","41141.93","30","4571.325555555555","38864.06","33","4318.228888888889","43272.49","24","4808.054444444446"
,"70458.81","40","7045.880999999998","69738.75","53","6973.875","66454.02","45","6645.402000000001","63537.91","57","6353.791","63424.66","38","6342.465999999999","58782.72","40","5878.272000000002","57145.59","33","5714.558999999999","52628.17","33","5262.816999999998","54518.53","29","5451.852999999998","55085.54","32","5508.553999999999","55640.08","44","5564.008000000001","47643.51","39","4764.350999999999","50574.55","31","5057.455000000001","54496.98","39","5449.698","51883.38","34","5188.337999999998","49230.25","26","4923.025","48493.1","30","4849.310000000003","45276.33","39","4527.633000000001","47730.73","35","4773.073000000001","49181.81","36","4918.181","47947.89","33","4794.789","46613.08","41","4661.307999999997","46581.28","31","4658.127999999999","44863.02","32","4486.302000000001","42069.67","38","4206.966999999999","47439.64","28","4743.963999999999"
,"77463.09","44","7042.0990909090915","76844.75","57","6985.886363636364","72218.39","50","6565.308181818181","69276.26","58","6297.84181818182","68669.49","40","6242.6809090909055","63737.65","41","5794.331818181817","61799.77","35","5618.1609090909105","56688.52","36","5153.501818181817","59025.24","32","5365.930909090909","59810.63","33","5437.33","60535.86","47","5503.26","51530.34","40","4684.576363636363","54798.52","34","4981.683636363638","59286.17","43","5389.65181818182","55701.26","39","5063.750909090911","53014.08","30","4819.461818181818","52288.16","33","4753.469090909091","49083.65","46","4462.149999999998","51855.47","37","4714.133636363636","53359.51","38","4850.864545454546","51643.49","35","4694.862727272728","50596.9","43","4599.71818181818","50628.45","36","4602.586363636364","48187.93","37","4380.720909090909","45596.63","40","4145.148181818181","51391.68","30","4671.97090909091"
,"84409.37","50","7034.114166666666","83900.89","59","6991.740833333332","78186.35","53","6515.529166666667","75021.23","60","6251.769166666664","73878.3","42","6156.525000000002","68300.75","47","5691.729166666665","66839.01","38","5569.917499999999","60495.66","39","5041.3049999999985","63389.39","34","5282.449166666667","64511.04","37","5375.919999999999","65128.41","50","5427.3674999999985","55362.61","42","4613.550833333333","58662.84","38","4888.569999999999","63666.79","46","5305.565833333334","59350.72","45","4945.893333333333","57228.76","30","4769.063333333334","55987.04","35","4665.586666666666","52560.83","50","4380.069166666667","55977.14","37","4664.761666666666","57575.7","41","4797.975","55401.16","38","4616.763333333334","54663.73","46","4555.310833333334","54792.51","38","4566.0425","52236.25","37","4353.020833333332","49373.54","44","4114.461666666666","55169.27","31","4597.439166666667"
,"91521.66","54","7040.127692307692","90524.24","65","6963.4030769230785","83988.26","55","6460.635384615383","80572.54","62","6197.887692307692","79177.49","45","6090.576153846155","72517.94","51","5578.303076923079","71267.4","40","5482.1076923076935","64921.13","41","4993.933076923076","67834.13","34","5218.009999999998","68919.76","39","5301.519999999999","69868.08","56","5374.467692307692","59135.96","43","4548.920000000001","62310.36","44","4793.104615384615","68161.43","50","5243.186923076923","63571.05","46","4890.08076923077","61161.48","30","4704.7292307692305","59913.86","39","4608.758461538462","55924.78","55","4301.906153846155","59898.74","39","4607.595384615385","61640.41","44","4741.569999999999","59254.16","40","4558.012307692309","58603.76","50","4507.981538461543","58764.96","41","4520.381538461537","55936.52","38","4302.80923076923","52573.24","46","4044.0953846153857","59171.9","33","4551.684615384616"
,"98394.8","60","7028.2","97216.8","71","6944.057142857142","89519.15","58","6394.2249999999985","85931.33","63","6137.952142857143","84131.52","49","6009.3942857142865","77033.98","55","5502.427142857146","75783.19","42","5413.084999999999","68777.12","46","4912.651428571429","71971.76","38","5140.839999999999","73866.91","39","5276.2078571428565","74328.64","58","5309.188571428573","63047.69","45","4503.4064285714285","66119.36","48","4722.811428571426","72711.55","53","5193.682142857143","67499.76","50","4821.411428571428","64947.53","37","4639.109285714286","63620.32","41","4544.308571428573","59394.86","56","4242.490000000002","64081.53","43","4577.252142857142","65877.44","48","4705.531428571429","63111.28","41","4507.948571428571","62678.69","52","4477.049285714285","62800","43","4485.714285714286","59522.28","39","4251.591428571429","56174.56","47","4012.4685714285715","63071.4","34","4505.1"
,"105169.74","67","7011.3160000000025","103674.61","79","6911.640666666666","94891.95","63","6326.129999999997","91537.86","65","6102.524000000002","88892.82","58","5926.188","81483.86","55","5432.257333333334","80101.48","46","5340.098666666667","72407.47","49","4827.164666666667","76303.39","40","5086.892666666667","78350.04","39","5223.335999999999","78860.61","59","5257.374","66579.33","47","4438.622","70012.22","51","4667.481333333332","77399.48","54","5159.965333333332","70968.65","54","4731.243333333334","68936.3","37","4595.753333333334","67116.72","45","4474.448000000001","63348.88","57","4223.258666666667","68250.22","43","4550.014666666667","69813.63","52","4654.242","67106.35","43","4473.756666666665","66764.7","56","4450.979999999999","66789.31","46","4452.620666666667","63010.98","41","4200.732000000001","59462.28","49","3964.151999999999","66903.28","34","4460.218666666667"
,"112209","74","7013.0625","110472.47","80","6904.529375","100058.93","68","6253.683125","96618.79","70","6038.674375","93964.26","62","5872.76625","85985.98","57","5374.12375","84697.94","49","5293.62125","76495.97","53","4780.998125","80343.81","40","5021.488125","82649.29","43","5165.580625","83351.01","62","5209.438125","70241.98","52","4390.12375","73950.82","52","4621.92625","81934.04","55","5120.8775","75100.05","57","4693.753125","72147.83","42","4509.239375","70451.94","47","4403.24625","66810.47","58","4175.654375","71780.28","47","4486.2675","74126.78","53","4632.92375","71242.71","47","4452.669375","70523.29","58","4407.705625","70764.12","47","4422.7575","66413.64","42","4150.8525","62703.33","49","3918.958125","70767.08","35","4422.9425"
,"119080.36","80","7004.72705882353","117113.53","83","6889.031176470591","105324.75","72","6195.573529411763","101452.77","75","5967.81","98897.46","66","5817.497647058826","90341.88","58","5314.2282352941165","88786.53","52","5222.737058823532","80455.3","54","4732.664705882355","84319.14","42","4959.949411764708","87149.57","48","5126.445294117647","87569.37","66","5151.139411764705","74247.25","54","4367.485294117647","77815.17","54","4577.36294117647","86413.28","58","5083.134117647059","79103.67","64","4653.157058823528","76128.7","44","4478.158823529413","73692.96","51","4334.88","69973.84","64","4116.108235294117","75602.33","50","4447.195882352941","78126.17","58","4595.657058823529","74899.38","49","4405.84588235294","74228.56","62","4366.385882352942","74309.53","51","4371.148823529412","69696.32","44","4099.783529411766","66128.19","50","3889.8935294117637","74488.75","38","4381.691176470588"
,"126234.26","83","7013.014444444442","123602.19","86","6866.788333333335","110471.15","76","6137.286111111115","106639.11","77","5924.394999999999","103768.68","67","5764.926666666667","94262.1","62","5236.783333333333","92902.64","54","5161.257777777778","84205.7","60","4678.094444444447","88199.63","44","4899.979444444444","91386.4","51","5077.022222222223","92114.29","69","5117.460555555557","78027.71","59","4334.872777777777","81534.08","58","4529.671111111111","90886.17","59","5049.231666666667","82831.81","68","4601.767222222223","79790.97","49","4432.831666666667","77182.33","51","4287.90722222222","73223.97","70","4067.998333333333","79300.46","54","4405.581111111112","82740.28","59","4596.682222222223","78832.69","52","4379.5938888888895","78168.31","65","4342.683888888888","77830.3","53","4323.905555555556","72769.43","48","4042.7461111111124","69313.86","52","3850.7699999999986","78553.51","39","4364.083888888888"
,"133041.76","91","7002.197894736842","129962.14","90","6840.112631578945","115674.62","81","6088.137894736841","111827.27","78","5885.645789473685","108345.2","72","5702.378947368421","98478.76","64","5183.0926315789475","97238.36","56","5117.808421052634","88425.63","61","4653.980526315789","92225.59","46","4853.978421052632","96095.43","52","5057.654210526318","96182.92","74","5062.258947368421","81412.39","63","4284.862631578949","85394.96","63","4494.47157894737","94955.49","66","4997.657368421054","86450.96","74","4550.050526315792","83430.98","51","4391.104210526314","80592.12","52","4241.6905263157905","76791","74","4041.6315789473692","83300.06","57","4384.213684210526","86634.12","61","4559.69052631579","82630.26","52","4348.961052631579","82125.47","66","4322.393157894737","81467.87","56","4287.782631578946","76205.43","51","4010.8121052631586","72709.87","53","3826.8352631578973","82229.64","43","4327.875789473685"
,"140289.09","93","7014.454500000001","136266.94","94","6813.346999999998","120783.23","88","6039.161500000003","116177.6","83","5808.879999999999","112872.06","74","5643.602999999999","102929.34","64","5146.4670000000015","101317.97","60","5065.898499999999","92386.9","61","4619.345000000001","96153.72","48","4807.686000000002","100329.2","57","5016.459999999999","101007.91","77","5050.3955","85255.71","65","4262.7855","89163.69","64","4458.184499999999","99521.61","68","4976.080500000002","90261.59","80","4513.079500000001","87412.01","53","4370.6005","83588.65","56","4179.432500000001","79964.42","74","3998.2210000000005","87376.53","58","4368.8265","90727.14","63","4536.356999999999","86426.77","54","4321.3385","85752.34","69","4287.616999999999","85098.48","58","4254.924","79378.82","54","3968.9410000000003","76105.59","56","3805.2794999999987","85925.05","45","4296.252500000001"
,"147267.04","98","7012.716190476188","142331.52","100","6777.691428571428","126067.78","89","6003.227619047621","120627.02","88","5744.143809523807","117461.64","81","5593.411428571432","107206.04","67","5105.049523809524","105579.49","61","5027.594761904763","96444.4","64","4592.590476190476","99941.04","52","4759.097142857141","104920.94","59","4996.235238095239","105327.71","77","5015.605238095237","88513.3","71","4214.919047619049","92807.55","68","4419.407142857142","103851.64","72","4945.316190476191","94190.4","80","4485.257142857142","91207.66","56","4343.221904761906","86737.51","58","4130.35761904762","83539.67","75","3978.0795238095243","91161.29","62","4341.01380952381","94929.14","65","4520.435238095239","90356","56","4302.666666666665","89400.63","75","4257.172857142857","88788.04","61","4228.001904761903","82712.52","59","3938.691428571429","79309.59","61","3776.6471428571444","89348.31","49","4254.68142857143"
,"154213.27","103","7009.694090909093","148641.13","102","6756.414999999997","131354.8","91","5970.672727272729","125365.01","93","5698.409545454546","122087.29","84","5549.422272727272","111127.54","69","5051.251818181818","109719.44","63","4987.247272727271","100173.91","66","4553.359545454546","103671.57","52","4712.3440909090905","109346.71","60","4970.304999999999","109384.06","80","4972.002727272727","91635.19","77","4165.2359090909085","96911.81","69","4405.0822727272725","108425.15","76","4928.41590909091","98029.38","82","4455.880909090906","95117.21","57","4323.5095454545435","90195.91","59","4099.814090909091","87028.7","76","3955.8499999999995","94970.93","63","4316.860454545455","99051.72","70","4502.350909090909","94172.24","58","4280.556363636365","93153.93","80","4234.269545454547","92295.83","62","4195.265","85850.29","60","3902.2859090909083","82481.93","63","3749.178636363635","93147.02","54","4233.955454545456"
,"161200.83","108","7008.731739130436","154776.44","107","6729.41043478261","136599.01","95","5939.087391304348","129752.72","100","5641.4226086956505","126655.13","86","5506.744782608697","115331.43","70","5014.41","113671.72","64","4942.2486956521725","104055.88","66","4524.168695652174","107320.92","55","4666.126956521738","113770.42","63","4946.539999999999","113817.63","82","4948.5926086956515","95068.29","82","4133.4039130434785","100824.28","71","4383.664347826087","112755.75","80","4902.423913043478","101785.13","83","4425.440434782609","98753.97","60","4293.650869565218","93444.32","61","4062.7965217391293","90436.42","76","3932.018260869565","98726.01","65","4292.435217391306","103008.26","76","4478.620000000001","97775.53","64","4251.110000000001","96889.17","85","4212.572608695653","95929.25","64","4170.836956521739","89326.39","66","3883.7560869565204","85510.59","70","3717.851739130434","96695.27","58","4204.142173913043"
,"168145.83","114","7006.07625","160703.11","110","6695.962916666666","141684.88","100","5903.536666666665","134138.59","104","5589.107916666665","131381.83","89","5474.242916666666","119317.01","72","4971.542083333334","117899.61","66","4912.483749999999","108023.99","69","4500.999583333334","110697.28","62","4612.386666666666","118133.46","65","4922.227499999999","117966.57","85","4915.27375","98687.15","85","4111.964583333333","104576.61","76","4357.358750000001","116959.97","83","4873.332083333332","105373.66","88","4390.569166666664","102521.71","64","4271.737916666666","96686.94","67","4028.6225000000013","93900.09","78","3912.5037499999994","102553.27","67","4273.052916666667","106976.78","79","4457.365833333333","101915.03","65","4246.459583333334","100582.49","88","4190.937083333332","99707.91","69","4154.496249999999","92367.28","72","3848.6366666666645","88555.97","74","3689.832083333334","100413","59","4183.875000000001"
