,"15942.46","0.05190286907091021","16358.67","0.055477014139184516","15746.25","0.06273799190915345","16414.95","0.06577238718055489","16811.9","0.06794793908684844","15710.82","0.07789595207612983","15368.36","0.0784925113878917","16526.31","0.08853499095930042","15801.17","0.08808815751546188","16251.74","0.0881338866006284","15543.48","0.0878225345852182"
,"23731.04","0.050729679645988825","24780.64","0.05428340782346163","23741.08","0.06172816778252595","24775.16","0.06339594258164483","24647.56","0.06414800899545148","23312.22","0.07580652546200144","23474.4","0.07403782606101879","24346.79","0.08163789967462144","23956.35","0.08424588328752755","24626.41","0.08232558370921149","22996.09","0.07930496697496016"
,"31877.72","0.047050521040263915","32729.69","0.05021410487749227","31871.75","0.058143431324009905","33024.78","0.06023247764856232","32686.55","0.06019347022739239","31221.31","0.07022932727944838","31499.38","0.06565109124309941","31941.88","0.07230412173118621","32102.72","0.0772672208465059","32685.32","0.07457096190260747","30506.36","0.07248824933535124"
,"39822.27","0.0435409628095486","40696.28","0.04780240244037016","39967.88","0.05379502846712807","41040.07","0.0547647387917704","40746.42","0.05628787482954019","38942.52","0.06445877641717966","39281.14","0.06338830547781509","39516.58","0.0677668771094747","39909.63","0.07033080561994992","39982.49","0.06877786539842155","38307.44","0.06713983691765377"
,"47716.39","0.041889864473559156","48504.63","0.04656052970789031","48039.33","0.05158360197534259","48814.71","0.050809963078015066","48709.47","0.05431833605427215","46328.4","0.060346610439646516","46968.78","0.059303870483219306","47357.72","0.06117242301828188","47474.64","0.06593470211758931","47332.34","0.06538457877611005","45488.25","0.06626816873326323"
,"55740.53","0.040802597482978015","56397.35","0.046157535147716144","55764","0.04785663626356976","56502.34","0.047475832477089204","56802.96","0.05116228509681935","53348.29","0.05596538674659394","54636.99","0.05740129925541398","55212.67","0.06036454432054339","55005.5","0.06204758489669673","54744.97","0.06326116922007956","53356.91","0.06462338646004213"
,"63384.22","0.0389438263276288","64192.03","0.043853009808773005","63471.34","0.044636971177864034","64282.21","0.046074681966052376","64338.14","0.04949698312960272","60497.78","0.054561404873769044","61601.03","0.051595656371370514","62618.25","0.05716708816604728","62239.38","0.059993275845101696","62193.3","0.06082303602156917","60822.69","0.060403160854399646"
,"70996.76","0.036110732958291834","72162.54","0.04259428631616001","71214.98","0.0419279382062896","71734.32","0.04294768718612365","71753.52","0.04746631255715896","67817.8","0.05329021332551087","68809.15","0.05087011530284034","69501.8","0.05502937599055278","69583.68","0.058094048425544574","69526.75","0.06017731541460753","68394.63","0.0588570596995466"
,"78722.89","0.03532081743022706","79980","0.04170953055493198","78572.27","0.0395574484078412","79233.91","0.042212537201556495","79569.55","0.04621645624516835","74984.61","0.04929626241013191","75634.2","0.0493629716538","76670.32","0.05123508535623219","76458.7","0.054759356311459256","76738.97","0.058310689461893175","75801.25","0.05741173713684769"
,"86253.7","0.03446637387607494","87692.97","0.04014478550070262","85837.33","0.0380789204329","86472.51","0.04060336886285336","86757.84","0.04466496999125092","81591.18","0.04748193495254511","82612.74","0.04696660070770393","83429.85","0.0480235393699","83570.24","0.052727691044206486","83958.35","0.05611987332025634","83223.3","0.055417021543038174"
,"93903.37","0.033723012984239104","95330.84","0.03899541221605826","93102.76","0.03570124826071178","93934.53","0.04023145140037597","94305.87","0.04324881671976529","88483.41","0.046405980663576145","89707.33","0.04531207439962202","90584.42","0.04870120692027506","90595.37","0.05201972640028015","90931.49","0.05450016335626014","90655.1","0.054746420150855395"
,"100976.25","0.032046789335104374","102892.7","0.037020920168011125","100421.17","0.035442923126952706","101282.37","0.03878523981156692","101603.63","0.04248312287520644","94981.33","0.04527487703889849","96896.13","0.04466082417120875","97320.94","0.0461275844470609","97380.72","0.049442773468313043","97917.12","0.05362577767884971","97562.66","0.053593691583841245"
,"108296.44","0.03168501941254752","110146.19","0.03565945242018922","107736.33","0.034730709736340556","108255.16","0.03700078251179046","108879.81","0.04248312287520643","101789.23","0.04528822484667928","103962.06","0.04460937425725672","103721.41","0.04493734557326998","103808.95","0.04893090057046139","104633.83","0.05257507544701181","104445.69","0.052387410466133176"
,"115707.13","0.030702792829889605","117285.26","0.03312956963008154","114825.54","0.03400762483690692","115253.99","0.03676983466560911","115998.84","0.040737648296068886","108130.95","0.04377073470595146","110846.91","0.04419656963560166","110367.09","0.04493734557326997","110128.39","0.04792587361030691","111266.38","0.05018995668336044","111330.36","0.051759985647213326"
,"122751.52","0.02963121823924313","124234.36","0.03259213197110588","121869.58","0.03376864095014621","122356.56","0.036350169255246874","123487.12","0.04053474687870586","114729.37","0.043770734705951435","117603.75","0.04299257560221789","116829.64","0.04493734557326997","116587.08","0.045854444444067166","117423.91","0.04970605464917912","118166.47","0.05106927830708639"
,"129885.21","0.0290761608643593","131261.51","0.03245795116808224","128912.39","0.03277501011187596","129358.33","0.0362212707370323","130676.65","0.0392501429712913","121281.73","0.042989991530582826","124516.58","0.04252607829051176","123237.09","0.04436972188443318","122774.18","0.045854444444067194","123694.96","0.0493285434917012","124937.8","0.051182347777495245"
,"136829.77","0.028191221834298928","138242.62","0.03166794424220686","135552.24","0.031855162295824295","136564.75","0.03660812797224399","137884.25","0.03928130185791959","127447.77","0.042937142905581586","131114.58","0.04203029455970661","129860.03","0.04363525034981154","128853.78","0.04523130810938831","130036.16","0.049119895512323944","131260.71","0.04932221075806344"
,"143843.95","0.027878087055632553","145004.13","0.030886982353476942","142233.69","0.031855162295824274","143644.62","0.03570285071255331","144823.08","0.03928130185791959","133639.61","0.04183657364972412","137739.02","0.041001120640781645","136328.88","0.04313325739801074","135222.59","0.04542408037882513","136300.14","0.04928322912454328","137873.67","0.0497985381500097"
,"150707.78","0.027478585935772144","151707.58","0.030666934271286715","149197.05","0.03185516229582428","150686.75","0.035457569815381895","151935.35","0.03928130185791959","140013.67","0.0406942089430583","144375.99","0.040572413872417654","142840.66","0.04264744753596754","141602.59","0.04502578855581046","142673.08","0.048724590736935684","144622.95","0.04955158312681517"
,"157690.08","0.02707033769077113","158405.97","0.030441724567695037","156100.9","0.03167978322813482","157515.34","0.03531884836694608","158957.89","0.03793843508376529","146274.78","0.040007670171021255","150898.9","0.04057241387241764","149213.65","0.04259853545906843","147779.14","0.043837491846577994","149046.63","0.04872459073693567","150988.87","0.04900125068834789"
,"164437.65","0.02700415488315025","164928.69","0.029250577382138338","162848.14","0.030917986805657067","164288.87","0.03491425262188492","165766.64","0.0382210461226775","152331.84","0.03943914307332157","157517.92","0.04057241387241763","155297.6","0.042598535459068464","153704.52","0.043710292364828124","155489.19","0.04786928332330312","157657.39","0.048694095130687905"
,"171089.3","0.026586947434133767","171480.03","0.029240972169286766","169139.69","0.030393784493745298","171051.27","0.03433699342608241","172744.95","0.03798573402139203","158389.02","0.03927911258124162","163941","0.040572413872417654","161600.25","0.041772112287607015","159761.04","0.04273221454952941","161494.04","0.04738694036740207","164465.68","0.04837855797504134"
,"177661.15","0.025968185095892857","177853.05","0.02905279682546009","175717.88","0.030646616526156346","177498.53","0.034174786208639694","179514.4","0.03757976089750652","164448.64","0.039279112581241615","170386.6","0.03939483185798489","167882.97","0.04147978201798447","165753.61","0.04226399234709127","167728.6","0.04733571348179949","170939","0.04750157632300767"
