,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"6363,09",7,"6363,09","6339,07",9,"6339,07","6194,76",7,"6194,76","6728,05",9,"6728,05","7237,3",3,"7237,3","6766,07",5,"6766,07","6306,4",5,"6306,4","6631,24",4,"6631,24","6105,24",7,"6105,24","6698,91",6,"6698,91","6982,91",2,"6982,91","6525,02",4,"6525,02","6207,85",9,"6207,85","6594,51",6,"6594,51","6674,12",6,"6674,12","6177,44",8,"6177,44","7107,68",3,"7107,68","6230,22",4,"6230,22","6297,19",5,"6297,19","6599,63",5,"6599,63","6201,09",9,"6201,09","6139,15",7,"6139,15","6121,1",7,"6121,1","6194,33",6,"6194,33","5844,11",5,"5844,11","6250,45",5,"6250,45"
,"13320,8",11,"6660,4","13100,05",16,6550025,"12500,06",14,"6250,03","13861,58",13,"6930,79","14640,65",6,7320325,"13551,82",13,"6775,91","12744,16",11,"6372,08","13266,79",10,6633395,"12642,51",11,6321255,"13028,8",11,"6514,4","13621,97",5,6810985,"12739,91",6,6369955,"12520,78",12,"6260,39",12849,8,"6424,5","12523,35",12,6261675,"11476,01",17,5738005,"13560,82",9,"6780,41","11909,38",8,"5954,69","11997,03",12,5998515,"12066,66",10,"6033,33","12565,74",11,"6282,87","11476,14",13,"5738,07","11792,88",10,"5896,44","11569,72",10,"5784,86","10824,82",10,"5412,41","11829,93",9,5914965
,"20278,98",15,"6759,66","20134,97",19,"6711,6566666667","19146,19",17,"6382,0633333333","20676,32",22,"6892,1066666667","21816,7",12,"7272,2333333333","20627,74",18,"6875,9133333333","18965,84",16,"6321,9466666667","19768,24",12,"6589,4133333333","18975,77",15,"6325,2566666667","18867,04",15,"6289,0133333333","19350,06",7,"6450,02","18492,2",9,"6164,0666666667","18451,56",17,"6150,52","18244,55",12,"6081,5166666667","17874,69",17,"5958,23","16691,42",18,"5563,8066666667","19417,17",15,"6472,39","16976,53",10,"5658,8433333333","17484,06",15,"5828,02","17524,73",11,"5841,5766666667",17915,14,"5971,6666666667","16758,51",17,"5586,17","16826,02",13,"5608,6733333333","16212,89",13,"5404,2966666667","15578,82",13,"5192,94","16843,33",15,"5614,4433333333"
,"27362,7",18,6840675,"27096,83",24,"6774,2075","25885,8",19,"6471,45","27746,61",27,"6936,6525","28715,82",18,7178955,"27561,54",19,6890385,"24620,42",20,6155105,"25748,78",14,6437195,"24805,88",17,"6201,47","24298,31",20,"6074,5775","24726,95",12,"6181,7375","23571,3",13,5892825,"23805,99",18,"5951,4975","23204,21",14,"5801,0525","22950,6",21,"5737,65","21366,79",20,"5341,6975","24829,29",19,"6207,3225","21547,27",13,"5386,8175","22955,33",18,"5738,8325","22346,33",15,"5586,5825","23246,48",17,"5811,62","21368,17",21,"5342,0425","21485,99",17,"5371,4975","20591,15",19,"5147,7875","19525,29",15,"4881,3225","21453,62",18,5363405
,"34099,09",24,6819818,"33788,72",31,"6757,744","32446,42",24,"6489,284","34609,5",31,"6921,9","35449,65",21,"7089,93","33954,49",22,"6790,898","29954,6",26,"5990,92","30927,04",19,"6185,408","30269,41",17,"6053,882","29582,03",25,"5916,406","30006,03",14,"6001,206","28490,32",14,5698064,"28978,34",22,"5795,668","27568,06",17,"5513,612","27797,98",26,5559596,"25918,58",21,5183716,"29988,56",23,5997712,"25563,9",17,"5112,78","27561,5",21,"5512,3","27256,94",20,"5451,388","28358,86",18,5671772,"25784,25",24,"5156,85","26388,09",17,5277618,"24518,5",21,"4903,7","23693,11",17,"4738,622","26141,71",19,"5228,342"
,"41059,3",28,"6843,2166666667","40823,05",34,"6803,8416666667","38902,37",25,"6483,7283333333","41003,34",37,"6833,89","42076,91",23,"7012,8183333333","40268,23",26,"6711,3716666667","34996,44",30,"5832,74","36022,22",25,"6003,7033333333","34844,79",19,"5807,465","34875,51",26,"5812,585","34861,67",16,"5810,2783333333","33189,69",15,5531615,"33798,61",25,"5633,1016666667","31784,11",20,"5297,3516666667","32422,29",31,"5403,715","30353,78",21,"5058,9633333333","35357,92",26,"5892,9866666667","29370,06",19,"4895,01","31858,71",22,5309785,"31661,1",22,"5276,85","33239,52",21,"5539,92","30103,39",27,"5017,2316666667","30690,36",23,"5115,06","28664,72",23,"4777,4533333333","27423,3",22,"4570,55","30360,93",20,"5060,155"
,"47925,12",33,"6846,4457142857","47774,08",38,"6824,8685714286","44966,6",30,"6423,8","47372,2",41,"6767,4571428571","48435,47",24,"6919,3528571429","45943,72",31,"6563,3885714286","40226,07",31,"5746,5814285714","41063,06",27,"5866,1514285714","39604,2",23,"5657,7428571429","39595,32",29,"5656,4742857143","39712,56",19,"5673,2228571429","37472,83",16,"5353,2614285714","38186,52",30,"5455,2171428572","36285,11",24,"5183,5871428572","36583,39",35,"5226,1985714286","34522,64",22,"4931,8057142857","40207,14",28,"5743,8771428571","32991,36",24,"4713,0514285714","36020,7",28,"5145,8142857143","36104,23",24,"5157,7471428572","37892,77",23,"5413,2528571429","34847,12",28,"4978,16","35741,4",24,"5105,9142857143","32882,05",24,"4697,4357142857","31359,62",24,"4479,9457142857","34675,79",21,"4953,6842857143"
,"54814,98",39,"6851,8725","54684,08",42,"6835,51","50870,04",34,6358755,"53600,1",44,"6700,0125","54323,07",30,"6790,38375","51710,28",36,6463785,"44690,45",34,"5586,30625","45916,41",30,"5739,55125","43977,27",29,"5497,15875","44336,94",31,"5542,1175","44014,92",23,5501865,"41478,29",19,"5184,78625","42255,03",32,"5281,87875","40431,35",28,"5053,91875","41103,34",37,"5137,9175","38710,26",26,"4838,7825","45051,97",30,"5631,49625","36535,11",27,"4566,88875","40113,1",29,"5014,1375","40381,3",27,"5047,6625","43043,84",25,"5380,48","39490,67",29,"4936,33375","40021,72",27,5002715,36774,24,"4596,75","35519,56",28,4439945,"38996,89",23,"4874,61125"
,"61872,43",42,"6874,7144444445","61265,83",49,"6807,3144444444","56493,65",39,"6277,0722222222","59583,03",49,"6620,3366666667","60354,08",31,"6706,0088888889","57465,57",38,"6385,0633333333","49417,86",35,"5490,8733333333","50521,39",32,"5613,4877777778","48468,95",31,"5385,4388888889","49137,25",34,"5459,6944444445","48575,68",26,"5397,2977777778","45422,9",20,"5046,9888888889","46000,29",34,"5111,1433333333","44899,35",28,"4988,8166666667","45390,7",40,"5043,4111111111","42706,49",26,"4745,1655555556","49851,29",33,"5539,0322222222","39987,1",31,"4443,0111111111",44340,29,"4926,6666666667","44376,26",29,"4930,6955555556","47932,34",25,"5325,8155555556","43842,16",30,"4871,3511111111","44316,56",31,"4924,0622222222","40751,76",25,"4527,9733333333","39149,85",32,"4349,9833333333","43273,68",26,"4808,1866666667"
,"68914,94",45,"6891,494","67891,12",54,"6789,112","62293,33",43,"6229,333","65459,44",53,6545944,"66079,41",33,6607941,"62787,38",42,"6278,738","53956,55",40,"5395,655","54806,46",35,5480646,"52825,34",34,"5282,534","53654,87",36,"5365,487","52928,73",29,5292873,"49236,46",26,4923646,"50161,36",36,"5016,136","48781,08",34,"4878,108","49487,91",42,"4948,791","46686,51",30,4668651,"54414,91",35,"5441,491","43823,48",33,"4382,348","48341,53",31,"4834,153","48628,39",31,"4862,839","52742,57",26,5274257,"48341,58",30,"4834,158","48465,16",33,4846516,"44534,63",28,"4453,463","42819,18",33,4281918,"47474,24",30,4747424
,"76120,52",46,"6920,0472727273","74604,7",57,"6782,2454545455","67993,24",47,"6181,2036363636","71347,49",57,"6486,1354545455","71896,08",35,"6536,0072727273","68025,04",46,"6184,0945454546","58291,13",44,"5299,1936363636","59055,54",42,"5368,6854545455","56949,96",34,"5177,2690909091","58270,53",37,"5297,3209090909","57438,09",31,"5221,6445454546","52825,43",33,"4802,3118181818","54119,87",37,"4919,9881818182","52775,99",37,"4797,8172727273","53366,64",45,"4851,5127272727","50654,79",34,"4604,9809090909","58680,16",37,"5334,56","47242,38",38,"4294,7618181818","52350,13",34,"4759,1027272727","52602,1",35,"4782,0090909091","57670,81",27,"5242,8009090909","52654,63",30,"4786,7845454546","52837,54",33,"4803,4127272727","47874,42",29,"4352,22","46126,59",38,"4193,3263636364","51576,74",30,"4688,7945454546"
,"82711,35",56,"6892,6125","81360,36",59,"6780,03","73724,36",49,"6143,6966666667",77103,61,"6425,25","77395,49",39,"6449,6241666667","73031,31",51,"6085,9425","62486,62",49,"5207,2183333333","62958,35",46,"5246,5291666667","60966,59",37,"5080,5491666667","63020,41",39,"5251,7008333333","61996,7",33,"5166,3916666667","56803,75",35,"4733,6458333333","58437,71",40,"4869,8091666667","56611,32",41,"4717,61","57315,23",50,"4776,2691666667","54742,67",35,"4561,8891666667","63206,24",40,"5267,1866666667","50658,61",40,"4221,5508333333","56074,35",36,"4672,8625","56666,54",37,"4722,2116666667","62138,65",32,"5178,2208333333","56602,5",34,"4716,875","56794,16",36,"4732,8466666667","51056,97",32,"4254,7475","49917,51",42,"4159,7925","55780,01",34,"4648,3341666667"
,"89551,28",62,"6888,56","87930,16",64,"6763,8584615385","79399,91",50,"6107,6853846154","83067,76",62,"6389,8276923077","82999,82",40,"6384,6015384615","78305,24",55,"6023,48","66786,04",50,"5137,3876923077","67310,13",46,"5177,7023076923","65466,78",39,"5035,9061538462","67382,95",42,"5183,3038461539","66169,12",35,"5089,9323076923","60753,17",35,"4673,3207692308","62444,73",42,"4803,4407692308","60759,95",43,"4673,8423076923","61011,71",52,"4693,2084615385","58632,86",40,"4510,22","67249,71",42,"5173,0546153846","53964,21",42,"4151,0930769231","60087,71",40,"4622,1315384615","60798,1",40,"4676,7769230769","67099,4",35,"5161,4923076923","60980,77",36,"4690,8284615385","60982,56",38,"4690,9661538462","54530,8",35,"4194,6769230769","53548,42",44,"4119,1092307692","59773,58",35,"4597,9676923077"
,"96368,48",68,"6883,4628571429","94333,25",69,"6738,0892857143","85121,04",51,"6080,0742857143","88759,06",65,"6339,9328571429","88597,67",41,"6328,405","83382,79",59,"5955,9135714286","70709,17",51,"5050,655","71616,92",47,"5115,4942857143","69289,89",42,"4949,2778571429","71941,73",42,5138695,"70658,46",35,"5047,0328571429","64135,58",37,"4581,1128571429","66378,39",44,"4741,3135714286","64573,94",47,"4612,4242857143","64872,29",55,4633735,"62552,83",44,"4468,0592857143","71423,88",45,"5101,7057142857","57108,79",44,"4079,1992857143","64077,24",42,"4576,9457142857","64966,35",40,"4640,4535714286","71856,86",37,"5132,6328571429","64996,63",38,"4642,6164285714","64981,23",38,"4641,5164285714","58148,89",35,"4153,4921428572","57094,15",46,"4078,1535714286","63600,35",36,"4542,8821428572"
,"103356,29",72,"6890,4193333333","100420,2",76,"6694,68","90314,52",54,"6020,968","94579,65",66,"6305,31","94066,33",42,"6271,0886666667","88608,58",62,"5907,2386666667","74758,52",55,"4983,9013333333","75549,51",49,"5036,634","73092,03",44,"4872,802","76239,79",46,"5082,6526666667","74870,75",35,"4991,3833333333","68011,35",40,"4534,09","70358,17",47,"4690,5446666667","68321,03",50,"4554,7353333333","68462,08",56,"4564,1386666667","66362,24",48,"4424,1493333333","75775,28",48,"5051,6853333333","60370,95",47,"4024,73","67686,8",47,"4512,4533333333","69132,69",42,4608846,"76667,03",38,"5111,1353333333","68972,9",41,"4598,1933333333","69072,25",39,"4604,8166666667","61163,68",37,"4077,5786666667","60694,86",48,"4046,324","67453,18",41,"4496,8786666667"
,"110040,53",79,"6877,533125","106969,41",78,"6685,588125","95493,18",56,"5968,32375","100254,64",68,6265915,"99461,22",44,"6216,32625","93700,33",64,"5856,270625","78779,46",57,"4923,71625","79865,99",50,"4991,624375","77044,99",46,"4815,311875","80787,03",50,"5049,189375","78929,05",35,"4933,065625","71349,16",45,"4459,3225","74621,89",47,"4663,868125","72080,19",56,"4505,011875","72063,78",58,"4503,98625","70391,56",54,"4399,4725","80010,62",51,"5000,66375","63607,79",49,"3975,486875","71575,98",51,"4473,49875","72902,82",45,"4556,42625","81485,59",38,"5092,849375","73161,93",42,"4572,620625","73066,64",41,4566665,"64225,04",42,4014065,"64327,66",50,"4020,47875","71188,76",48,"4449,2975"
,"116816,67",86,"6871,5688235294","112665,37",88,"6627,3747058824","100562,57",61,"5915,4452941177","105924,08",68,"6230,8282352941","105116,64",44,"6183,3317647059","98733,69",69,"5807,8641176471","82702,96",59,"4864,88","84052,91",54,"4944,2888235294","80894,04",47,"4758,4729411765","85272,83",51,"5016,0488235294","82879,04",40,"4875,2376470588","74860,53",51,"4403,5605882353","78617,39",47,"4624,5523529412","75578,64",58,"4445,8023529412","75731,92",64,"4454,8188235294","74201,27",57,"4364,7805882353","84481,71",53,"4969,5123529412","66691,02",52,"3923,0011764706","75148,05",53,"4420,4735294118","76795,86",48,"4517,4035294118","86343,21",39,"5079,0123529412","77236,16",44,"4543,3035294118","77248,41",41,"4544,0241176471","67451,42",45,"3967,7305882353","67967,75",55,"3998,1029411765","74965,31",54,"4409,7241176471"
,"123634,03",92,"6868,5572222222","119027,21",91,"6612,6227777778","105821,3",62,"5878,9611111111","111565,63",69,"6198,0905555556","110573,59",46,"6142,9772222222","103495,81",72,"5749,7672222222","86948,86",61,"4830,4922222222","88153,3",54,"4897,4055555556","85048,78",49,"4724,9322222222","89924,43",52,"4995,8016666667","86992,65",41,4832925,"78798,9",52,"4377,7166666667","82502,95",52,"4583,4972222222","79523,02",61,"4417,9455555556","79128,69",67,"4396,0383333333","78017,02",61,"4334,2788888889","88609,01",57,"4922,7227777778","69847,32",52,"3880,4066666667","79036,07",56,"4390,8927777778","80993,09",50,"4499,6161111111","90953,3",40,"5052,9611111111","81216,95",47,"4512,0527777778","81253,75",42,"4514,0972222222","70276,74",49,"3904,2633333333","71703,87",57,"3983,5483333333","78938,56",55,"4385,4755555556"
,"130582,99",96,"6872,7889473684","125454,02",93,"6602,8431578947","110889,82",64,"5836,3063157895","116766,93",75,"6145,6278947368",115867,48,"6098,2631578947","108298,46",75,"5699,9189473684","90936,65",65,"4786,1394736842","92237,79",57,"4854,6205263158","88774,31",53,"4672,3321052632","94132,39",54,"4954,3363157895","90757,51",45,"4776,7110526316","82250,91",56,"4328,9952631579","86265,53",54,"4540,2910526316","83016,26",64,"4369,2768421053","82539,59",71,"4344,1889473684","82065,81",62,"4319,2531578947","93124,79",59,"4901,3047368421","73089,32",56,"3846,8063157895","82434,88",59,"4338,6778947368","85047,69",52,"4476,1942105263","95421,18",43,"5022,1673684211","84867,24",51,"4466,6968421053","85070,38",44,"4477,3884210526","73444,19",52,"3865,4836842105","75158,36",60,"3955,7031578947","83066,15",56,"4371,902631579"
,"137683,83",98,"6884,1915","131927,95",94,"6596,3975","115753,64",68,"5787,682","122328,52",77,"6116,426","121360,71",49,"6068,0355","113038,39",78,"5651,9195","94885,41",66,"4744,2705",96530,59,"4826,5","92189,58",57,"4609,479","98789,07",55,"4939,4535","94451,57",48,"4722,5785","85660,94",58,"4283,047","89947,01",59,"4497,3505","86439,07",67,"4321,9535","86323,17",74,"4316,1585","85956,2",64,"4297,81","97300,66",62,"4865,033","76216,65",58,"3810,8325","86354,54",60,"4317,727","89047,48",54,"4452,374","100001,93",44,"5000,0965","88469,35",52,"4423,4675","88588,96",48,4429448,"77059,74",55,3852987,"78471,05",61,"3923,5525","86959,99",60,"4347,9995"
,"144489,09",104,"6880,4328571429","138186,65",97,"6580,3166666667","120679,11",70,"5746,6242857143","127585,24",79,"6075,4876190476","126544,58",49,"6025,9323809524","117681,48",81,"5603,88","98872,36",69,"4708,2076190476","100472,56",62,"4784,4076190476","95910,83",59,"4567,1823809524","102935,45",58,"4901,6880952381","98269,12",49,"4679,4819047619","89237,23",62,"4249,3919047619","93771,99",61,"4465,3328571429","89992,47",69,"4285,3557142857","89592,48",78,"4266,3085714286","89619,21",66,"4267,5814285714","101448,58",66,"4830,8847619048","79259,41",60,"3774,2576190476","89942,91",62,"4282,9957142857","93321,03",56,"4443,8585714286","104568,68",47,"4979,460952381",92621,55,"4410,5238095238","92243,41",52,"4392,5433333333","80541,19",56,"3835,2947619048","81674,74",64,"3889,2733333333","91112,15",63,"4338,6738095238"
,"151237,14",112,"6874,4154545455","144415,66",101,"6564,3481818182","125614,43",71,"5709,7468181818","132900,15",82,"6040,9159090909","131808,13",51,"5991,2786363636","122084,98",84,"5549,3172727273","102851,52",69,"4675,0690909091","104296,56",64,"4740,7527272727","99530,68",64,"4524,1218181818","107030,99",59,"4865,045","101812,62",53,"4627,8463636364","92868,73",65,"4221,3059090909","97696,74",62,"4440,7609090909","93710,25",73,"4259,5568181818","92954,35",82,"4225,1977272727","93358,6",68,"4243,5727272727","105580,42",67,"4799,11","82446,85",61,"3747,5840909091","93540,71",66,"4251,8504545455","97194,77",62,"4417,9440909091","108783,58",52,"4944,7081818182","96334,45",59,"4378,8386363636","95997,68",54,"4363,5309090909","83813,98",58,"3809,7263636364","84999,84",68,"3863,6290909091","95314,08",64,"4332,4581818182"
,"158260,4",115,"6880,8869565217","150433,07",104,"6540,5682608696","130357,53",73,"5667,7186956522","137943,6",88,"5997,547826087","136743,45",58,"5945,3673913044","126675,28",87,"5507,6208695652","106674,89",73,"4638,0386956522","108346,07",67,"4710,6986956522","103132,97",66,"4484,0421739131","111171,19",64,"4833,53","105840,38",53,"4601,7556521739","96137,95",70,"4179,9108695652","101436,08",62,"4410,2643478261","97143,15",78,"4223,6152173913","96517,87",82,"4196,4291304348","96986,75",71,"4216,8152173913","109728,42",71,"4770,8008695652","85377,55",63,"3712,0673913044","97522,9",69,"4240,1260869565","101342,42",64,"4406,1921739131","112936,08",55,"4910,2643478261","100410,28",62,"4365,6643478261","99662,84",55,"4333,1669565217","87212,98",60,"3791,8686956522",88791,69,"3860,4782608696","99259,36",67,"4315,6243478261"
,"165116,19",120,"6879,84125","156294,74",107,"6512,2808333333","135023,18",75,"5625,9658333333","143187,18",91,"5966,1325","141686,77",59,"5903,6154166667","130919,1",92,"5454,9625","110468,04",79,"4602,835","112235,13",69,"4676,46375","106529,06",71,"4438,7108333333","115261,06",66,"4802,5441666667","109613,43",58,"4567,22625","100026,49",74,"4167,7704166667","105095,69",66,"4378,9870833333","101104,55",80,"4212,6895833333","100086,22",86,"4170,2591666667","100557,09",76,"4189,87875","114186,83",71,"4757,7845833333","88344,61",66,"3681,0254166667","101142,21",71,"4214,25875","105410,43",67,"4392,10125","117314,08",55,"4888,0866666667","104327,58",64,"4346,9825","103149,62",59,"4297,9008333333","90130,19",64,"3755,4245833333","91889,15",71,"3828,7145833333","103032,1",71,"4293,0041666667"
